date,user,text,url
29/11/2018,Susanne in F,Je ne connais aucun endocrinologue ! On est dans les hormones nous ! Les endocrinologues sont les specialistes du diabète   je n'ai rien à faire avec ca ! Je connais des specialistes en hormones sur tous les continents   Amerique du nord   du sud   Europe   Asie   Australie   ..... sauf en Afrique . Et j'en ai aussi sur Paris .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
30/11/2018,Jess1890,Oui effectivement les endocrinologues sont surtout calés sur le diabète et peu sur la thyroïde...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
03/12/2018,Val02,Bonjour Susanne in F connaissez vous un spécialiste dans la région haute Garonne Merci,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
03/12/2018,Susanne in F,C'est assez vide dans ce coin la . J'ai un excellent medecin à Barcelona . J'ai des adresses à la cote d'azur   j'ai quelqu'un à Nantes . J'avais quelqu'un à Albi qui etait bon   mais il est parti à le retraite .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
03/12/2018,Val02,Merci pour votre réponse À Barcelone  c’est le plus près pour moi qui suis dans l’Ariège   parles t elle où il le français ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
03/12/2018,Susanne in F,Il est d'origine espagnole et il a vecu longtemps en Angleterre . Et il y a quelques années il est retourné en Espagne . Il parle donc espagnol et très bien anglais . Pour le francais j'en sais rien   je parle toujours anglais avec lui .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
05/12/2018,mimi56135,Bonjour Suzanne ! en fait  cela fait 3 ans que ça dure  depuis la naissance de mon fils. Eclampsie post partum  hyper puis hypothyroidie  triade de widal  hépatomégalie...prise de poids de 13 kg puis perte de 18 kg tout cela sans aucun changement alimentaire ou de vie... et j'en passe...bref 3 ans que ma vie est devenue un calvaire. Je suis dans le loiret mais finalement pas si loin de paris s'il faut... si vous avez une idée en attendant je suis preneuse ! Merci !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
05/12/2018,Susanne in F,Je crois que la je suis depassé honnetement . Je n'ai pas la folie des grandeurs . Je m'y connais en hormones et je sais aider enormement de gens auxquels les medecins ne comprennent rien   mais en dehors des hormones je ne m'y connais pas . Comme ici c'est un forum hormones et que tu cherchais à voir un specialiste en hormones   je pensais que tu avais un problème hormonal . Je peux toujours t'aider pour un eventuel problème thyroide   mais dans les autres pathologies je ne m'y connais pas . Je ne sais pas comment tout ca joue ensemble .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
05/12/2018,Susanne in F,Mais ....... nous savons tous qu'il est extremement difficile de trouver un medecin qui s'y connait en hormones . Mais tous ces autres trucs   tu as bien eu un diagnostique apparament   les medecins ne t'aident pas non plus avec ca ? Je ne m'y connais pas la dedans . Et pourquoi tu veux consulter un specialiste en hormones alors ? Tu as quoi comme chiffres thyroide maintenant ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
05/12/2018,Jlouis,Bonjour :-)  J'avais cru comprendre que l'endocrinologie était la spécialité médicale relative aux hormones  et qu'un diabetologue était un endocrinologie spécialisé dans le traitement du diabète. Il me semblait aussi que les endocrinologie sont à même de traiter les dysthyroidies  les pathologiques endocrinniennes liées à l'hypophyse  les problèmes de retard de croissance  les pathologies surrenaliennes  les OPK  les troubles de la fertilité.... Je dous avouer que je suis impressionnée par vos connaissances en pathologique thyroïdiennes  Suzanne in F: peut-être pourriez-vous nous éclairer sur votre cursus et expérience professionnelle qui semble très riche et complet ( ou en MP  si vous préférez). Si vous pouviez m'expliquer quel est le travail d'un endocrinologue  cela pourrait éclairer ma lanterne :-),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
05/12/2018,Jlouis,Mimi56130 : le médecin qui peut aider est un interniste. Il y en a dans la plupart des CHU.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
07/12/2018,mimi56135,Bonjour Suzanne  Je suis persuadée que tout est lié à un problème d'hormones puisque tout est parti de ma grossesse. Mon état s'aggrave de jour en jour avec la découverte de nouvelles pathologies et développement de nouveaux symptômes. J'ai effectivement des diagnostics pour chaque maladie : hyerptension  hypothyroidie  hépatomégalie  triade de widal mais personne ne relie tout cela alors que je pense que tout vient d'une seule et même chose. En France  les médecins sont très spécialisés. @jlouis : j'ai déjà vu deux internistes : l'un a dit que j'avais la maladie de lyme sans me faire aucun test et m'a prescrit un tas d'antibios pendant des mois... désolée mais je ne vais pas m'empoissonner avec des médicaments si je ne suis pas sure de savoir ce que j'ai. le deuxième s'est contenté de me faire passer une echo abdo qui a révélé l'hépatomégalie et m'a dit que j'étais juste trop grosse. Sans bien-sur expliquer la prise de poids... Derrière tout cela  dégoutée par la médecine  j'ai décide de faire une pause. Mon état s'aggravant depuis cet été  je reprends tout juste mon parcours médical. Je revois un interniste en janvier puisque mon médecin traitant évoque une maladie auto-immune... C'est pour cela que je voudrais rencontrer quelqu'un vraiment spécialisé dans les hormones (pas juste hormones thyroidiennes : dernière prise de sang : tsh : 1.77 (normes : 0.27 à 4.20) ; t3 : 2.4 (normes : 2 à 4.40) t 4 : 1.36 (normes : 0.93 à 1.66). Donc pour les médecins ça va  pour moi ça ne vas pas donc j'ai légèrement augmenté mon traitement qui est de L-thyroxine mais ça ne résoudra pas tout... Enfin voilà  j'explore toute les pistes et la piste des hormones me parait la plus probable...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
07/12/2018,mimi56135,Suzanne  connaissez vous un médecin spécialisé en hormones dans le Loiret ou région parisienne ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
07/12/2018,Jlouis,Un médecin spécialisé dans dans les hormones= endocrinologue. L'interniste aura une.vision plus globale  et ils peuvent se concerter pour établir une prise en charge adaptée.. J'ailerais beaucoup connaître la formation de Susanne  elle a un sens clinique inouï et est capable d'estimer que 99% des médecins sont incompétents. Dommage qu'elle ne puisse pas traiter car elle n'est pas medecin.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
12/12/2018,mimi56135,Bonjour jlouis  Désolée mais sur ce point je rejoint suzanne  les endocrinologues français ne sont bons qu'en diabétologie et pas dans le reste. En tout cas  tous ceux que j'ai rencontré. Considérer qu'une tsh est bonne sous traitement à 2 ou 3 c'est une grosse blague ! Considérer qu'un patient va bien alors qu'il vous dit qu'il va mal jusque parce que sa tsh est dans les normes c'est du génocide ! Aujourd'hui  je recherche une autre approche  celle dont suzanne est partisane. On traite le fond et les symptomes  pas les chiffres qui de plus  ne veulent rien dire !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
12/12/2018,Jlouis,@mimi56  j'ai justement écrit que l'on ne traitait pas un chiffre mais un patient  en prenant en compte ses plaintes (symptômes). Par définition  les endocrinologue gèrent les pathologies hormonales. Les diabetologues  spécialité d'endocrinologie  traitent les pathologies diabétiques. Dr plus  si un patient va mal  ce n'est peut-être pas dû à une dysthyroidie. Chercher les étiologies (les causes) qui peuvent expliquer ses soucis  fait partie de l'examen clinique et des diagnostics différenciels à évoquer. Par exemple  perte de poids involontaire: hypothyroïdie  depression  diabète  cancer  malabsorption ....? Dans votre cas  c'est un médecin interniste qui serait le mieux à même de vous aider. Ensuite  chacun est libre de ses choix et il faut les assumer.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
12/12/2018,Jlouis,mimi56135  Voici le.message que j'avais posté il y a deux ou trous jours. Je vous invite à le lire. Susanne in F : la Tsh est le meilleur indicateur de l'équilibre hormonal thyroïdien  dans la majorité des cas. En cas d'hypothyroidie primaire  la TSH est augmentée et est supérieure à 3 5micro-unité/mL ( sachant que ce chiffre peut un peu varier selon les normé du labo). En cas d'hyperthyroidie primaire  la Tsh est inférieure à à 0 2micro-unite/mL. En cas d'hyperthoidie  la TSH chute  la T4 et la T3 sont normales au début (il n'y a pas de symptômes à ce stade). Puis  la T4 augmente  la T3 est encore normale. Ensuite  la T3 augmente à son tour. Ça  c'est le cas classique de la maladie de Basedow ou Graves  selon les anglo-saxons. D'autres cas d'hyperthoidie (TSH diminuée) et T4 et T3 normaux: surcharge iodée  goitre toxique  surcharge en hormones thyroïdiennes... Cas d'hyperthoidie avec THS diminuée  T4 normale et T3 basse: carcinome thyroïdien  grossesse  une hyperthyroïdie familiale.... Le diagnostic différenciel est assez vaste. En cas d'une hyperthyroïdie causée par un nodule toxique  l'évolution de la TSH  T4 et T3 est la même. Dans le cas de l'hyperthyroidie due à une prise d'amiodarone  la T4 augmente  la T3 diminue  la TSH augmente puis diminue. L'amiodarobe peut aussi causer une hypothyroïdie  mais ce n'est pas le cas le plus en Europe. La TSH peut aussi diminuer  voire être nulle par la prise de cynomel (T3)  lorsque des patientes en prennent sans avis médical  dans le but de maigrir. Dans ce cas  doser la T3 en plus de la T4 est intéressant  car il y a une dissociation ente ces deux hormones : la T4 diminue  alors que la T3 augmente. Cela s'appelle une hyperthyroïdie factice. Je pense que tu te réfère au cas où la TSH est normale ou augmentée et la T4 augmentée : cette hyperthyroïdie peut être due à un adénome hypophysaire  ou à une résistance à l'action des hormones thyroïdiennes. C'est une hyperthyroïdie secondaire. Dans le cas des hypothyroïdie primaires  la TSH est augmentée  puis la T4 diminue  la T3 est normale  et enfin  la T3 diminue à son tour. Pour les hypothyroïdies secondaires  la TSH est normale ou abaissée et la T4 est diminuée. On voit cela dans les insuffisances hypophysaire  dont les tumeurs de l'hypophyse antérieure. Il y a aussi des cas d'hypothyroidie tertiaires (très rares) qui sont dues à une pathologie de l'hypothalamus. Ce sont les cas les plus fréquents (il y a bien d'autres cas de figures) mais ils montrent bien qu'interpreter des résultats hormonaux n'est pas évident. Pour savoir s'orienter  il faut prendre en compte les symptômes et les signes cliniques et en tenir compte dans l'interprétation des résultats. On ne soigne pas un chiffre mais un patient.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
13/12/2018,phil2018,@Jlouis j'aimerais également que suzanne in F me dise qu'elle est son parcours professionnel et je te rejoins sur les dangers liés à des discours sectaires qui discréditent totalement la médecine (à 99 %!) notamment sur les forums où beaucoup de personnes sont influençables. on peu apporter son témoignage  dire qu'on a changé de médecin  donner son avis  mais inciter les gens à s'éloigner totalement de la médecine traditionnelle je ne pense pas que ce soit judicieux. et si les endocrinologues ne sont pas compétents pour traiter les problèmes de thyoÏde alors quels sont les médecins qui le sont? après c'est sur  tous les endocrinologues ne se valent pas et tous n'ont pas la même approche et libre à chacun de choisir celui qui lui convient le mieux.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
13/12/2018,Jlouis,@phil2018: susanne in F est au RMI et a eu une dysthyroidie. Elle a fait des recherches sur internet  mais pas dans le  #034;new England journal of medicine #034;  ni dans  #034;the lancet #034;  ni dans le Harrison  n'a pas fait médecine  n'a ni appris ni la physiologie  ni la szmiologie  n'a jamais examiné de patients ou réalisé d'examen clinique  n'a jamais prescrit un traitement et suivi l'évolution des patients  et ne comprends rien au raisonnement médical  encore moins son vocabulaire. Elle ignore les interactions entre les différents système (thyroide  système immunitaire  infectiologie  cancérologie  néphrologie....).... Mais elle  #034;aide #034; les médecins à soigner car  #034;99% n'y connaissent rien #034;.  #034;Pire que l'ignorance est l'illusion de la connaissance #034;.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resimont-medecine-fonctionnelle-sujet_171508_2.htm
